2022-10-20 16:58,Joy Again,Who Knows,1690
2022-10-20 17:01,Beach Bunny,Oxygen,190320
2022-10-20 17:03,Beach Bunny,Deadweight,148040
2022-10-20 17:06,Beach Bunny,Gone,179600
2022-10-20 17:08,Beach Bunny,Eventually,126786
2022-10-20 17:11,Beach Bunny,Fire Escape,140786
2022-10-20 17:14,Beach Bunny,Weeds,202693
2022-10-20 17:16,Beach Bunny,Gravity,95146
2022-10-20 22:30,Beach Bunny,Scream,244880
2022-10-20 22:32,Beach Bunny,Infinity Room,70346
2022-10-20 22:35,Beach Bunny,Love Song,6010
2022-10-20 22:35,Beach Bunny,Karaoke,197466
2022-10-20 22:39,Beach Bunny,Infinity Room,18500
2022-10-20 22:39,Beach Bunny,Scream,244880
2022-10-20 22:40,Beach Bunny,Karaoke,37380
2022-10-20 22:44,Peach Pit,Shampoo Bottles,224266
2022-10-20 22:47,Royel Otis,Oysters In My Pocket,37914
2022-10-20 22:50,Black Polish,Baby Tonight,198624
2022-10-21 08:11,Hockey Dad,Laura,135690
2022-10-21 08:15,Shakey Graves,Tomorrow,240585
2022-10-21 08:19,Shakey Graves,Dearly Departed (feat. Esmé Patterson),212799
2022-10-21 08:20,Shakey Graves,Ready or Not (feat. Sierra Ferrell),83036
2022-10-21 08:25,Shakey Graves,Roll The Bones - Audiotree Live Version,291596
2022-10-21 09:40,Shovels & Rope,Unknown Legend,268666
2022-10-21 09:43,Shakey Graves,A World So Full of Love,171957
2022-10-21 09:46,Shakey Graves,If Not For You (Demo),191670
2022-10-21 10:07,Shakey Graves,Family and Genus,319839
2022-10-21 10:10,Shakey Graves,Built To Roam,191293
2022-10-21 14:44,Shakey Graves,Late July - Audiotree Live Version,249439
2022-10-21 14:47,Hockey Dad,Laura,186252
2022-10-21 14:50,Naked Giants,SLUFF,175626
2022-10-21 14:53,Queens of the Stone Age,Go With The Flow,187119
2022-10-21 14:57,Beach Goons,Hrsb,210674
2022-10-21 15:01,Toro y Moi,Girl Like You,223772
2022-10-21 15:04,Sure Sure,Warm Animal,211145
2022-10-21 15:08,Modern Baseball,The Thrash Particle,203030
2022-10-21 15:09,Peach Pit,Psychics in LA,68415
2022-10-22 00:22,The Districts,Chlorine,241679
2022-10-22 00:25,Alex Melton,Deja Vu - indie folk version,228329
2022-10-22 00:30,Goldband,Witte Was,245581
2022-10-22 00:33,Tame Impala,The Less I Know The Better,216319
2022-10-22 00:34,Bakar,Hell N Back,55344
2022-10-22 00:36,Dominic Fike,Babydoll,97959
2022-10-22 00:38,Still Woozy,Goodie Bag,146389
2022-10-22 12:55,Lala Lala,Siren 042,160849
2022-10-22 12:59,Lala Lala,€ € € €^^%%!!!!!heaven!!!!!!,263501
2022-10-22 13:01,Lala Lala,Dream Song,129812
2022-10-22 13:04,Lala Lala,Destroyer,192345
2022-10-22 13:08,Porridge Radio,Good For You,215494
2022-10-22 13:41,Sylvan Esso,Coffee,268212
2022-10-22 13:41,Lala Lala,Valentine,112316
2022-10-22 15:26,DOPE LEMON,Marinade,231014
2022-10-22 15:30,Shakey Graves,Tomorrow,234304
2022-10-22 16:30,Shakey Graves,Tomorrow,6291
2022-10-22 16:30,Richy Mitch & The Coal Miners,Lake Missoula,10320
2022-10-22 22:42,Surf Curse,Self Portrait,2547
2022-10-22 22:42,Surf Curse,Unwell,4023
2022-10-22 22:42,Surf Curse,Fear City,188
2022-10-22 22:42,Surf Curse,Fear City,5073
2022-10-22 22:42,Surf Curse,Lost Honor,2140
2022-10-22 22:42,Surf Curse,Little Rock ‘n’ Roller,4567
2022-10-22 22:42,Surf Curse,Strange,2750
2022-10-22 22:42,Surf Curse,No Tomorrows,2401
2022-10-22 22:43,Surf Curse,Randall Flagg,5380
2022-10-22 22:43,Pardon My Take,"Dan Haren, Max Verstappen & Sergio Perez, Week 7 Picks And Preview And Fyre Fest",1724980
2022-10-22 22:43,Pardon My Take,"Dan Haren, Max Verstappen & Sergio Perez, Week 7 Picks And Preview And Fyre Fest",24
2022-10-23 12:08,Pardon My Take,"Dan Haren, Max Verstappen & Sergio Perez, Week 7 Picks And Preview And Fyre Fest",1961297
2022-10-23 13:44,Hoodie Allen,No Interruption,3640
2022-10-23 13:44,Falling In Reverse,The Drug In Me Is You,5767
2022-10-23 13:44,Pardon My Take,"Dan Haren, Max Verstappen & Sergio Perez, Week 7 Picks And Preview And Fyre Fest",1972324
2022-10-23 13:46,Christopher Jackson,Cabinet Battle #2,142553
2022-10-23 13:50,Hippo Campus,Suicide Saturday,2222
2022-10-23 13:50,All Time Low,"Dear Maria, Count Me In",5497
2022-10-23 13:50,Hoodie Allen,No Interruption,215189
2022-10-23 13:50,A Day To Remember,The Downfall Of Us All,24343
2022-10-23 13:50,Kanye West,Heartless,3894
2022-10-23 13:51,Good Charlotte,The River,1504
2022-10-23 13:51,Hozier,Work Song,8712
2022-10-23 13:51,Childish Gambino,Me and Your Mama,2017
2022-10-23 13:56,Childish Gambino,Les,296023
2022-10-23 14:00,Childish Gambino,3005,234078
2022-10-23 14:05,Childish Gambino,Feels Like Summer,297272
2022-10-23 14:07,Childish Gambino,Heartbeat,149257
2022-10-23 14:10,Childish Gambino,This Is America,171773
2022-10-23 14:10,Childish Gambino,Summertime Magic,20313
2022-10-23 14:11,bLAck pARty,I Love You More Than You Know (feat. Childish Gambino),62445
2022-10-23 14:11,Orange Culture,Kratom Days,1515
2022-10-23 14:11,Low Hum,I Don't Know Me Like You Do,984
2022-10-23 14:15,Blonde Tongues,Hey Good Lookin',201719
2022-10-23 15:03,BOBBY,Sore Spores,62204
2022-10-24 11:31,Betterov,Intro (Eröffnungsfeier),27647
2022-10-24 11:32,Betterov,Böller aus Polen,49300
2022-10-24 22:35,Pardon My Take,"NFL Week 7, Fastest 2 Minutes, Recapping Every Game + Astros And Phillies In The World Series",7943554
2022-10-25 10:45,Panucci's Pizza,I Killed Arbor Day For You,325579
2022-10-25 10:48,Roar,I Can't Handle Change,198147
2022-10-25 10:51,Little Comets,Dancing Song,149612
2022-10-25 11:27,Pist Idiots,99 Bottles,238000
2022-10-25 11:31,Mom Jeans.,Scott Pilgrim vs. My GPA,239509
2022-10-25 11:33,Them Crooked Vultures,New Fang,143888
2022-10-25 11:36,Heart Attack Man,Out for Blood,162683
2022-10-25 11:42,Panucci's Pizza,I Killed Arbor Day For You,20460
2022-10-25 11:43,Eyedress,Jealous,23937
2022-10-25 11:46,Kacey Musgraves,Rainbow,3870
2022-10-25 11:48,Eyedress,Jealous,670
2022-10-25 11:48,Kacey Musgraves,Slow Burn,102140
2022-10-25 11:50,We Are Scientists,After Hours,148620
2022-10-25 11:53,Dumb Punts,Chiller,164220
2022-10-25 16:42,PUP,Four Chords,650
2022-10-25 16:42,Small Forward,The Reservoir,89590
2022-10-25 16:42,PUP,DVP,2786
2022-10-25 16:42,PUP,Totally Fine,7732
2022-10-25 16:46,PUP,Robot Writes A Love Song,216013
2022-10-25 17:35,PUP,Matilda,231600
2022-10-25 17:45,PUP,Relentless,263308
2022-10-25 17:46,PUP,Four Chords Pt. II: Five Chords,27746
2022-10-25 17:50,PUP,Waiting,190973
2022-10-25 17:54,PUP,Cutting Off The Corners,11654
2022-10-25 17:54,PUP,Habits,238626
2022-10-25 17:57,PUP,Four Chords Pt. III: Diminishing Returns,9280
2022-10-25 17:57,PUP,Grim Reaping,177920
2022-10-25 18:00,PUP,PUPTHEBAND Inc. Is Filing For Bankruptcy,185133
2022-10-25 18:02,Prince Daddy & the Hyena,***HIDDEN TRACK***,119629
2022-10-25 18:03,LVL UP,*_*,64305
2022-10-25 18:05,Nouns,still bummed,95999
2022-10-25 21:09,PUP,DVP,34709
2022-10-25 21:14,Beach Bunny,Entropy,220999
2022-10-25 21:17,Beach Bunny,Gone,179599
2022-10-25 21:20,Beach Bunny,Weeds,189323
2022-10-25 23:41,Beach Bunny,Weeds,13369
2022-10-25 23:42,Beach Bunny,Infinity Room,18841
2022-10-25 23:42,Petey,DON'T TELL THE BOYS,2370
2022-10-25 23:44,Petey,Big Bad!,127654
2022-10-25 23:49,Petey,California,276453
2022-10-25 23:51,Petey,Apple TV Remote,176133
2022-10-25 23:52,Petey,Oh Nice,2910
2022-10-25 23:52,Petey,We Go On Walks,2180
2022-10-25 23:52,Petey,Pitch A Fit!,47939
2022-10-25 23:52,Petey,Microwave Dinner,3030
2022-10-25 23:52,Petey,DON'T TELL THE BOYS,2800
2022-10-25 23:56,Petey,We Don't Need To Talk About It,187070
2022-10-25 23:56,Petey,Hey Man,13890
2022-10-25 23:56,Sipper,Dance In Room Song,2270
2022-10-25 23:56,Michael Cera Palin,Portrait of a Woman on a Couch With Cats,1540
2022-10-25 23:56,girl in red,summer depression,7880
2022-10-25 23:59,Petey,Perfect Teeth,1910
2022-10-25 23:59,Petey,Lean Into Life,2920
2022-10-25 23:59,Yot Club,down bad,6450
2022-10-25 23:59,Deal Casino,bangbangbang,2540
2022-10-25 23:59,Petey,Comfort In The Clutter,7454
2022-10-25 23:59,Petey,Tell The Boys,2170
2022-10-25 23:59,Darwin Deez,DNA,171986
2022-10-26 00:01,Sisyfuss,Cleric Girl,131421
2022-10-26 00:06,Atlas Sound,Walkabout (W/ Noah Lennox),67609
2022-10-26 09:44,Pardon My Take,"John Kruk, World Series With Jake Arrieta, MNF Recap, Plus 1 Question With Taylor Heinicke",967787
2022-10-26 09:45,PUP,Nothing Changes,48917
2022-10-26 09:45,PUP,Floodgates,14165
2022-10-26 09:46,PUP,Edmonton,70252
2022-10-26 10:12,PUP,Rot,20256
2022-10-26 17:04,Pardon My Take,"John Kruk, World Series With Jake Arrieta, MNF Recap, Plus 1 Question With Taylor Heinicke",548940
2022-10-26 17:07,Bear Hands,Giants,188266
2022-10-26 17:10,Girls,Lust For Life,145292
2022-10-26 17:14,Oso Oso,gb/ol h/nf,278104
2022-10-26 17:18,Michael Cera Palin,If It Makes You Happy,248381
2022-10-26 17:22,Beck,E-Pro,202359
2022-10-26 17:27,Future Islands,Long Flight,315439
2022-10-26 17:28,Born Ruffians,Foxes Mate For Life,82181
2022-10-27 07:46,Darwin Deez,Deep Sea Divers,218705
2022-10-27 07:46,The Wombats,Let's Dance to Joy Division,30945
2022-10-27 07:49,Snail Mail,Madonna,172999
2022-10-27 07:53,GROUPLOVE,Raspberry,196025
2022-10-27 07:55,Royel Otis,Oysters In My Pocket,162338
2022-10-27 07:57,Peach Pit,Give Up Baby Go,128349
2022-10-27 08:00,Surf Curse,Disco,152760
2022-10-27 08:03,Day Wave,Drag,189651
2022-10-27 08:08,Spoon,Inside Out,301959
2022-10-27 11:53,Voxtrot,The Start of Something,102091
2022-10-27 11:56,Peach Pit,Psychics in LA,206732
2022-10-27 11:57,Franz Ferdinand,Take Me Out,11718
2022-10-27 12:02,Snail Mail,Pristine,295333
2022-10-27 12:03,Still Woozy,Cooks,110907
2022-10-27 12:07,Oso Oso,basking in the glow,239599
2022-10-27 12:10,Day Wave,Loner,143493
2022-10-27 13:58,Christian Leave,Your Life Your Time,16470
2022-10-27 13:58,Surf Curse,Sugar,5459
2022-10-27 14:03,Rhythms Del Mundo,Clocks,299866
2022-10-27 14:07,Buena Vista Social Club,Chan Chan,256653
2022-10-27 14:13,Buena Vista Social Club,Candela,327865
2022-10-27 16:17,Joe Arroyo,La Noche,186049
2022-10-27 16:21,Gorillaz,Feel Good Inc.,222639
2022-10-27 16:24,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),215149
2022-10-27 16:43,Gorillaz,Rhinestone Eyes,154583
2022-10-27 16:44,Gorillaz,On Melancholy Hill,11090
2022-10-27 16:47,Cactus?,I Don't Think It's Good for You to Stop Smoking,188000
2022-10-27 16:49,Cactus?,Still Alone,166000
2022-10-27 16:51,Cactus?,Brit Boy Surfs at the Disco,78446
2022-10-27 16:54,Cactus?,Shove It,183200
2022-10-28 10:50,Cactus?,Dunno,98600
2022-10-28 10:54,Cactus?,Naban,254999
2022-10-28 11:33,Cactus?,I Don't Think It's Good for You to Stop Smoking,188000
2022-10-28 11:36,Cactus?,Still Alone,166000
2022-10-28 11:37,Cactus?,Brit Boy Surfs at the Disco,78446
2022-10-28 11:40,Cactus?,Shove It,183200
2022-10-28 11:42,Cactus?,Dunno,98600
2022-10-28 13:19,Cactus?,Naban,254999
2022-10-28 13:23,Cactus?,I Don't Think It's Good for You to Stop Smoking,188000
2022-10-28 13:25,Cactus?,Still Alone,166000
2022-10-28 13:27,Cactus?,Brit Boy Surfs at the Disco,78446
2022-10-28 16:02,Cactus?,Shove It,183200
2022-10-28 16:04,Cactus?,Dunno,98600
2022-10-28 16:07,Cactus?,Naban,159813
2022-10-28 16:09,Antoon,Hyperventilatie,138653
2022-10-28 16:13,American Pets,Dying Alone,232576
2022-10-28 16:14,Ryan Scott,Love U Like the Sun in June,79284
2022-10-28 16:14,Jaguar Sun,With You,3668
2022-10-28 16:17,Amor Amor,Playing Like You Used To,189035
2022-10-28 16:21,Beach Bunny,Karaoke,197466
2022-10-28 16:25,Yot Club,cant celebrate,254055
2022-10-28 16:29,Peach Pit,Give Up Baby Go,257006
2022-10-28 16:32,Royel Otis,Oysters In My Pocket,162338
2022-10-28 16:35,Torn Palk,Boring Day,209229
2022-10-28 16:40,Goth Babe,Running Around,268799
2022-10-28 16:41,"Thank You, I'm Sorry",How Many Slugs Can We Throw Against the Wall Until We Question Our Own Mortality,2554
2022-10-28 16:41,JAWNY,Tombstone Grey,45391
2022-10-28 16:45,Wheatus,Teenage Dirtbag,241839
2022-10-28 16:47,Darwin Deez,Deep Sea Divers,1834
2022-10-28 16:47,Gender Roles,You Look Like Death,119950
2022-10-28 16:47,Darwin Deez,The Bomb Song,975
2022-10-28 16:47,Darwin Deez,Last Cigarette,1207
2022-10-28 16:47,Darwin Deez,Bed Space,232
2022-10-28 16:47,Darwin Deez,Bad Day,1137
2022-10-28 16:50,Hockey Dad,Laura,186253
2022-10-28 16:53,Hockey Dad,Seaweed,175626
2022-10-28 16:56,French Cassettes,On/Off,207999
2022-10-28 17:00,Girlfriends,Untitled #6,216492
2022-10-28 17:03,Georgia Harmer,Headrush,208375
2022-10-28 17:05,Michael Cera Palin,Portrait of a Woman on a Couch With Cats,2972
2022-10-28 17:05,girl in red,summer depression,1486
2022-10-28 17:05,Moose Blood,Gum,95569
2022-10-28 17:09,Michael Cera Palin,Portrait of a Woman on a Couch With Cats,244925
2022-10-28 17:11,girl in red,summer depression,151692
2022-10-28 17:12,Alex Melton,Deja Vu - indie folk version,1462
2022-10-28 17:12,Super Whatevr,Someone Somewhere Somehow,4574
2022-10-28 17:12,Alex Melton,One Week - Blink 182 Version,1091
2022-10-28 17:12,Briston Maroney,Bottom of the Ocean,49971
2022-10-28 17:15,Max Frost,White Lies - EP Version,177834
2022-10-28 17:19,Bear Hands,Giants,188266
2022-10-28 17:21,Girls,Lust For Life,145293
2022-10-28 17:25,Dan Mangan,Sold,229292
2022-10-28 17:29,Oso Oso,gb/ol h/nf,278103
2022-10-28 17:32,Ty Segall,I Wear Black,134439
2022-10-28 17:35,The Preatures,Is This How You Feel?,215186
2022-10-28 17:39,Michael Cera Palin,If It Makes You Happy,248381
2022-10-28 17:44,Bronski Beat,Smalltown Boy,302412
2022-10-28 17:47,Sipper,Dance In Room Song,171243
2022-10-29 11:46,Beach Bunny,Promises,173270
2022-10-29 11:46,Beach Bunny,Oxygen,1507
2022-10-29 11:47,Beach Bunny,Cuffing Season,7542
2022-10-29 13:22,Beach Bunny,6 Weeks,42288
2022-10-29 13:22,Surf Curse,I'm Not Making out With You,16433
2022-10-29 13:25,Antoon,Hyperventilatie,138652
2022-10-29 14:06,American Pets,Dying Alone,11788
2022-10-29 14:07,John Legend,Wild (feat. Gary Clark Jr.),15789
2022-10-29 14:11,Beach Bunny,6 Weeks,241360
2022-10-29 14:15,Beach Bunny,Promises,231197
2022-10-29 14:17,Beach Bunny,Prom Queen,136562
2022-10-29 14:20,Beach Bunny,Good Girls (Don’t Get Used),215402
2022-10-29 14:24,Beach Bunny,Oxygen,190319
2022-10-29 15:38,Beach Bunny,Cuffing Season,178717
2022-10-29 15:41,Beach Bunny,Dream Boy,141396
2022-10-29 15:52,Beach Bunny,Weeds,202692
2022-10-29 15:55,Beach Bunny,Sports,164164
2022-10-29 15:58,Beach Bunny,Nice Guys,182079
2022-10-29 16:01,Beach Bunny,Rearview,168105
2022-10-29 16:04,Beach Bunny,Blame Game,214922
2022-10-29 16:07,Beach Bunny,Cloud 9,147350
2022-10-29 16:11,Peach Pit,Shampoo Bottles,224266
2022-10-29 16:14,Beach Bunny,Entropy,220999
2022-10-29 16:16,Peachy!,Falling for U,123999
2022-10-29 16:18,Prince Daddy & the Hyena,Thrashville 2/3,82983
2022-10-29 16:20,Bad Bad Hats,Detroit Basketball,147293
2022-10-29 16:23,Francis of Delirium,Quit Fucking Around,152197
2022-10-29 16:23,PUP,Free at Last,36874
2022-10-29 16:27,Beach Bunny,Karaoke,197466
2022-10-29 16:27,Modern Baseball,Tears Over Beers,35011
2022-10-30 09:45,Sylvan Esso,Frequency,10983
2022-10-30 09:48,Sylvan Esso,Runaway,181320
2022-10-30 09:51,Sylvan Esso,Rooftop Dancing,183386
2022-10-30 09:52,Sylvan Esso,Make It Easy,40342
2022-10-30 09:54,Beach Bunny,Prom Queen,136562
2022-10-30 09:57,Beach Bunny,Good Girls (Don’t Get Used),31736
2022-10-30 09:57,Sylvan Esso,Ring,157013
2022-10-30 10:00,Beach Bunny,Blame Game,158902
2022-10-30 10:04,Beach Bunny,Entropy,220999
2022-10-30 10:07,"Slaughter Beach, Dog",104 Degrees,159315
2022-10-30 10:09,Christian Leave,Your Life Your Time,160257
2022-10-30 10:12,Sincere Engineer,Overbite,175814
2022-10-30 10:15,Mal Blum,Things Still Left to Say,151472
2022-10-30 10:17,Francis of Delirium,Quit Fucking Around,152197
2022-10-30 10:19,Beach Bunny,Prom Queen,136562
2022-10-30 10:21,Frankie Cosmos,Sappho,112878
2022-10-30 10:24,Lucy Dacus,I Don't Wanna Be Funny Anymore,163291
2022-10-30 10:27,The Greeting Committee,Is This It?,167105
2022-10-30 13:51,Mal Blum,Better Go,193546
2022-10-30 13:55,Mannequin Pussy,Control,195128
2022-10-30 13:57,Beach Bunny,Cloud 9 (feat. Tegan and Sara),148206
2022-10-30 14:01,Mother Mother,Arms Tonite,216666
2022-10-30 14:03,Modern Baseball,Re-Do,130999
2022-10-30 14:05,The Beths,Uptown Girl,150999
2022-10-30 14:08,Snail Mail,Madonna,172999
2022-10-30 14:10,illuminati hotties,(You're Better) Than Ever,141132
2022-10-30 18:42,Beach Bunny,Promises,181993
2022-10-30 18:42,Modern Baseball,Re-Do,1010
2022-10-30 18:42,illuminati hotties,(You're Better) Than Ever,1310
2022-10-30 18:42,Snail Mail,Madonna,1030
2022-10-30 18:42,Beach Bunny,Cloud 9 (feat. Tegan and Sara),930
2022-10-30 18:42,Mother Mother,Arms Tonite,2880
2022-10-30 18:42,The Beths,Uptown Girl,5590
2022-10-30 18:46,Mannequin Pussy,Control,205918
2022-10-30 18:48,Beach Bunny,Cloud 9 (feat. Tegan and Sara),148206
2022-10-30 18:49,Mother Mother,Arms Tonite,32106
2022-10-30 18:51,Modern Baseball,Re-Do,130999
2022-10-30 18:53,illuminati hotties,(You're Better) Than Ever,1270
2022-10-30 18:53,Snail Mail,Madonna,2050
2022-10-30 18:53,The Beths,Uptown Girl,147831
2022-10-30 18:57,Beach Bunny,Promises,231197
2022-10-30 18:59,carpetgarden,Beautiful Mind,2270
2022-10-30 18:59,mazie,no friends,2490
2022-10-30 18:59,Mom Jeans.,What's Up?,122873
2022-10-30 18:59,Dayglow,Something,2960
2022-10-30 18:59,Remember Sports,Saturday,1670
2022-10-30 19:03,Beach Bunny,Karaoke,197466
2022-10-30 19:05,Retirement Party,Passion Fruit Tea,152173
2022-10-31 11:03,beabadoobee,She Plays Bass,219501
2022-10-31 11:03,mazie,i think i wanna be alone,1540
2022-10-31 11:03,Wallice,90s American Superstar,2790
2022-10-31 11:06,The Beths,Idea/Intent,160079
2022-10-31 11:09,Beach Bunny,Nice Guys,182080
2022-10-31 12:37,Sir Chloe,Too Close,76582
2022-10-31 19:09,Pardon My Take,"NFL Week 8 Recap, Fastest 2 Minutes, Kyle Shanahan's New Toy, Are The Vikings Frauds? Plus World Series",5193789
2022-11-01 11:56,Pardon My Take,"NFL Week 8 Recap, Fastest 2 Minutes, Kyle Shanahan's New Toy, Are The Vikings Frauds? Plus World Series",1965920
2022-11-01 13:50,Remo Drive,Ezra and Marla,30184
2022-11-01 13:52,Pardon My Take,"Mike Florio, The Bucs Are Dead, NFL Week 8 Picks & Preview + Fyre Fest Of The Week",116466
2022-11-01 13:56,Shakey Graves,Dearly Departed (feat. Esmé Patterson),212799
2022-11-01 13:59,Shakey Graves,Ready or Not (feat. Sierra Ferrell),192900
2022-11-01 17:15,Shakey Graves,Roll The Bones - Audiotree Live Version,291596
2022-11-01 17:20,Shovels & Rope,Unknown Legend,268666
2022-11-01 17:23,Shakey Graves,A World So Full of Love,171957
2022-11-01 17:26,Shakey Graves,If Not For You (Demo),191670
2022-11-01 17:29,Shakey Graves,Built To Roam,191293
2022-11-01 17:36,Shakey Graves,Family and Genus,295196
2022-11-02 00:57,Shakey Graves,Late July - Audiotree Live Version,363825
2022-11-02 01:02,Shakey Graves,Mansion Door,270135
2022-11-02 01:06,Shakey Graves,Pay The Road,267362
2022-11-02 01:10,Shakey Graves,The Perfect Parts,236439
2022-11-02 01:11,Shakey Graves,Chinatown,27578
2022-11-02 01:12,Shakey Graves,Counting Sheep,91150
2022-11-02 01:15,Sylvan Esso,Ferris Wheel,177920
2022-11-02 01:18,Sylvan Esso,Train,178346
2022-11-02 11:19,Sylvan Esso,Numb,213927
2022-11-02 13:09,Sylvan Esso,Free,8448
2022-11-02 13:09,Pardon My Take,"Michael Irvin In Studio, NFL Trade Deadline, Nets Clown Show, 1 Question With Chase Daniel And Hot Seat/Cool Throne",2394604
2022-11-02 13:13,Darwin Deez,Deep Sea Divers,218706
2022-11-02 13:16,Darwin Deez,Bad Day,186105
2022-11-02 14:37,Darwin Deez,Bed Space,212440
2022-11-02 14:40,Darwin Deez,The Bomb Song,228306
2022-11-02 14:42,Darwin Deez,Last Cigarette,71088
2022-11-02 14:42,Darwin Deez,DNA,1536
2022-11-02 14:42,Hockey Dad,Laura,4543
2022-11-02 16:58,S.G. Goodman,Space And Time,210
2022-11-02 16:58,S.G. Goodman,Space And Time,2105
2022-11-02 16:58,S.G. Goodman,Space And Time,10281
2022-11-02 17:48,S.G. Goodman,Space And Time,260425
2022-11-02 18:04,S.G. Goodman,All My Love Is Coming Back To Me,153360
2022-11-02 18:09,Shakey Graves,Built To Roam,41622
2022-11-02 18:09,Shakey Graves,Unlucky Skin,198840
2022-11-02 18:12,Shakey Graves,Late July (Early Version),148668
2022-11-02 18:12,Shakey Graves,I'm On Fire,29596
2022-11-02 18:14,Shakey Graves,Georgia Moon,123403
2022-11-02 18:19,Shakey Graves,Business Lunch,275824
2022-11-02 18:41,Shakey Graves,City In A Bottle (Live @ 2023),126349
2022-11-02 18:41,Surf Curse,I'm Not Making out With You,142412
2022-11-02 18:45,Shakey Graves,Tomorrow,240586
2022-11-02 18:49,Shakey Graves,Dearly Departed (feat. Esmé Patterson),212799
2022-11-02 18:52,Shakey Graves,Ready or Not (feat. Sierra Ferrell),192900
2022-11-02 18:57,Shakey Graves,Roll The Bones - Audiotree Live Version,291596
2022-11-02 19:01,Shovels & Rope,Unknown Legend,268665
2022-11-02 21:10,Shakey Graves,A World So Full of Love,61561
2022-11-02 21:16,The Copper Children,Drugs & Liquor,13810
2022-11-02 21:16,Shakey Graves,Late July - Audiotree Live Version,363142
2022-11-02 21:19,Shakey Graves,Dearly Departed (feat. Esmé Patterson),196880
2022-11-02 21:19,Shakey Graves,Ready or Not (feat. Sierra Ferrell),6840
2022-11-02 21:19,Sisyfuss,Cleric Girl,1330
2022-11-02 21:19,Atlas Sound,Walkabout (W/ Noah Lennox),1450
2022-11-02 21:22,Sisyfuss,Cleric Girl,131421
2022-11-02 21:26,Atlas Sound,Walkabout (W/ Noah Lennox),238892
2022-11-02 21:28,Sisyfuss,The End,150098
2022-11-02 21:30,Del Shannon,Runaway,137306
2022-11-02 21:31,Sipper,Dance In Room Song,1290
2022-11-02 21:31,Sisyfuss,The End,170
2022-11-02 21:31,Del Shannon,Runaway,580
2022-11-02 21:31,Yot Club,down bad,150
2022-11-02 21:31,Deal Casino,bangbangbang,150
2022-11-02 21:31,Bronski Beat,Smalltown Boy,2620
2022-11-02 21:31,Surf Curse,I'm Not Making out With You,130
2022-11-02 21:31,Darwin Deez,DNA,130
2022-11-02 21:31,Pom Pom Squad,Drunk Voicemail,31664
2022-11-02 21:31,Sisyfuss,Cleric Girl,180
2022-11-02 21:31,Atlas Sound,Walkabout (W/ Noah Lennox),100
2022-11-02 21:35,Michael Cera Palin,If It Makes You Happy,248381
2022-11-02 23:50,Bronski Beat,Smalltown Boy,277529
2022-11-02 23:50,Pity Party (Girls Club),I hope that you think of me,170
2022-11-02 23:52,Pity Party (Girls Club),I hope that you think of me,128000
2022-11-02 23:53,CASTLEBEAT,Looking For Something,6980
2022-11-02 23:57,Shakey Graves,Late July - Audiotree Live Version,273770
2022-11-03 00:01,Shakey Graves,The Seal Hunter,5230
2022-11-03 00:01,Shakey Graves,Proper Fence,6110
2022-11-03 00:01,Shakey Graves,To Cure What Ails,6370
2022-11-03 00:01,Shakey Graves,Late July (Early Version),220420
2022-11-03 00:01,Shakey Graves,Roll The Bones,16490
2022-11-03 00:02,Shakey Graves,This Is the Beginning,2600
2022-11-03 00:02,Shakey Graves,Chinatown,16490
2022-11-03 00:02,Shakey Graves,Kids These Days,6220
2022-11-03 00:02,Shakey Graves,Mansion Door,9620
2022-11-03 00:02,Shakey Graves,Counting Sheep,11700
2022-11-03 00:02,Shakey Graves,Aibohphobia,3260
2022-11-03 00:02,Shakey Graves,Climb on the Cross,5900
2022-11-03 00:02,Shakey Graves,Back Seat Driver,6780
2022-11-03 00:03,Shakey Graves,Only Son,1520
2022-11-03 00:03,Shakey Graves,The Perfect Parts,19370
2022-11-03 00:29,Shakey Graves,Family and Genus,10890
2022-11-03 00:29,Shakey Graves,Word Of Mouth (Early Version) [feat. Isaac Gillespie],20309
2022-11-03 00:29,Shakey Graves,Pansy Waltz (Demo),19114
2022-11-03 00:30,Shakey Graves,"Doe, Jane",9685
2022-11-03 00:30,Shakey Graves,Humor Maze,4650
2022-11-03 00:30,Shakey Graves,The Donor Blues,7125
2022-11-03 00:30,Shakey Graves,If Not For You (Demo),39637
2022-11-03 00:30,Shakey Graves,Family Tree,960
2022-11-03 00:31,Shakey Graves,"Alexander, City Born",7488
2022-11-03 00:31,Shakey Graves,Good Police,3008
2022-11-03 00:31,Shakey Graves,Humor Maze,6741
2022-11-03 00:31,Shakey Graves,Stereotypes Of A Blue Collar Male,14314
2022-11-03 00:31,Shakey Graves,War Horn,24597
2022-11-03 00:31,Shakey Graves,War Horn,6208
2022-11-03 00:31,Shakey Graves,Counting Sheep,1280
2022-11-03 00:32,Shakey Graves,Kids These Days,17173
2022-11-03 00:33,Shakey Graves,Built To Roam - Audiotree Live Version,52181
2022-11-03 00:33,Shakey Graves,Bully's Lament - Audiotree Live Version,9450
2022-11-03 16:10,Shakey Graves,Word Of Mouth - Audiotree Live Version,11007
2022-11-03 16:13,Shakey Graves,Family and Genus,110720
2022-11-03 16:13,Shakey Graves,If Not For You,2111
2022-11-04 11:00,Shakey Graves,If Not For You,2950
2022-11-04 11:03,Shakey Graves,If Not For You (Demo),191670
2022-11-04 11:33,Mannequin Pussy,Control,195129
